libelle_region,Classe_DPE,Nombre_logements
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Hauts-de-France,F,2.0
Hauts-de-France,F,1.0
Hauts-de-France,F,2.0
Hauts-de-France,F,5.0
Hauts-de-France,F,1.0
Hauts-de-France,F,6.0
Hauts-de-France,F,1.0
Hauts-de-France,F,2.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,3.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,2.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,1.0
Hauts-de-France,F,7.0
Hauts-de-France,F,13.0
Hauts-de-France,F,1.0
Hauts-de-France,F,5.0
Hauts-de-France,F,1.0
Hauts-de-France,F,2.0
Hauts-de-France,F,1.0
Hauts-de-France,F,2.0
Hauts-de-France,F,1.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,14.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,9.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,2.0
Provence-Alpes-Côte d'Azur,F,6.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,6.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,11.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,8.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,5.0
Provence-Alpes-Côte d'Azur,F,6.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,5.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,7.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,5.0
Provence-Alpes-Côte d'Azur,F,5.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,7.0
Provence-Alpes-Côte d'Azur,F,54.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,14.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,11.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,1.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,7.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,7.0
Auvergne-Rhône-Alpes,F,8.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,7.0
Grand Est,F,2.0
Grand Est,F,2.0
Grand Est,F,1.0
Grand Est,F,1.0
Grand Est,F,1.0
Grand Est,F,3.0
Grand Est,F,1.0
Grand Est,F,2.0
Grand Est,F,4.0
Grand Est,F,1.0
Grand Est,F,1.0
Grand Est,F,14.0
Grand Est,F,24.0
Grand Est,F,0.0
Grand Est,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,3.0
Occitanie,F,1.0
Occitanie,F,3.0
Grand Est,F,1.0
Grand Est,F,1.0
Grand Est,F,1.0
Grand Est,F,2.0
Grand Est,F,1.0
Grand Est,F,5.0
Grand Est,F,1.0
Grand Est,F,1.0
Grand Est,F,1.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,4.0
Occitanie,F,1.0
Occitanie,F,6.0
Occitanie,F,1.0
Occitanie,F,10.0
Occitanie,F,6.0
Occitanie,F,6.0
Occitanie,F,3.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,10.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,5.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,5.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,39.0
Occitanie,F,4.0
Occitanie,F,0.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,6.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,1.0
Provence-Alpes-Côte d'Azur,F,11.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,4.0
Provence-Alpes-Côte d'Azur,F,2.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,3.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,0.0
Provence-Alpes-Côte d'Azur,F,0.0
Normandie,F,0.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,20.0
Normandie,F,3.0
Normandie,F,0.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,7.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,4.0
Normandie,F,9.0
Normandie,F,1.0
Normandie,F,7.0
Normandie,F,7.0
Normandie,F,2.0
Normandie,F,7.0
Normandie,F,1.0
Normandie,F,11.0
Normandie,F,8.0
Normandie,F,1.0
Normandie,F,4.0
Normandie,F,1.0
Normandie,F,3.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,3.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,25.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,8.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,7.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,2.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,5.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,5.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,2.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,7.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,6.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,6.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,7.0
Nouvelle-Aquitaine,F,7.0
Nouvelle-Aquitaine,F,5.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,0.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,6.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,8.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,3.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,4.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,11.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bretagne,F,7.0
Bretagne,F,0.0
Bretagne,F,8.0
Bretagne,F,4.0
Bretagne,F,2.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,3.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,0.0
Bretagne,F,2.0
Bretagne,F,9.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,2.0
Bretagne,F,4.0
Bretagne,F,1.0
Bretagne,F,2.0
Bretagne,F,4.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,3.0
Bretagne,F,2.0
Bretagne,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,25.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,5.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,6.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,3.0
Bourgogne-Franche-Comté,F,4.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,0.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,8.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,0.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,3.0
Bourgogne-Franche-Comté,F,4.0
Bourgogne-Franche-Comté,F,4.0
Bourgogne-Franche-Comté,F,3.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,5.0
Bourgogne-Franche-Comté,F,6.0
Bourgogne-Franche-Comté,F,5.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,13.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,9.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,4.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,4.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,3.0
Normandie,F,15.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,5.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,3.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,3.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,1.0
Normandie,F,2.0
Normandie,F,1.0
Normandie,F,5.0
Normandie,F,2.0
Normandie,F,6.0
Centre-Val de Loire,F,3.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,9.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,10.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,7.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,5.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Bretagne,F,9.0
Bretagne,F,8.0
Bretagne,F,0.0
Bretagne,F,4.0
Bretagne,F,2.0
Bretagne,F,6.0
Bretagne,F,0.0
Bretagne,F,2.0
Bretagne,F,4.0
Bretagne,F,1.0
Bretagne,F,8.0
Bretagne,F,2.0
Bretagne,F,1.0
Bretagne,F,1.0
Bretagne,F,17.0
Bretagne,F,9.0
Bretagne,F,1.0
Corse,F,0.0
Corse,F,3.0
Corse,F,3.0
Occitanie,F,0.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,5.0
Occitanie,F,5.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,3.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,0.0
Occitanie,F,5.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,3.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,3.0
Occitanie,F,3.0
Occitanie,F,2.0
Occitanie,F,0.0
Occitanie,F,1.0
Occitanie,F,8.0
Occitanie,F,3.0
Occitanie,F,2.0
Occitanie,F,1.0
Occitanie,F,0.0
Occitanie,F,3.0
Occitanie,F,2.0
Occitanie,F,8.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,4.0
Occitanie,F,2.0
Occitanie,F,2.0
Nouvelle-Aquitaine,F,8.0
Nouvelle-Aquitaine,F,3.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,8.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,4.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,10.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,0.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,2.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,9.0
Nouvelle-Aquitaine,F,1.0
Nouvelle-Aquitaine,F,6.0
Occitanie,F,0.0
Occitanie,F,4.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,3.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,2.0
Occitanie,F,0.0
Occitanie,F,1.0
Occitanie,F,5.0
Occitanie,F,1.0
Occitanie,F,1.0
Occitanie,F,4.0
Occitanie,F,0.0
Occitanie,F,1.0
Bretagne,F,3.0
Bretagne,F,1.0
Bretagne,F,2.0
Bretagne,F,2.0
Bretagne,F,2.0
Bretagne,F,2.0
Bretagne,F,1.0
Bretagne,F,9.0
Bretagne,F,1.0
Bretagne,F,5.0
Bretagne,F,5.0
Bretagne,F,4.0
Bretagne,F,1.0
Bretagne,F,2.0
Bretagne,F,1.0
Bretagne,F,2.0
Bretagne,F,1.0
Bretagne,F,8.0
Bretagne,F,2.0
Bretagne,F,9.0
Bretagne,F,3.0
Bretagne,F,1.0
Bretagne,F,3.0
Bretagne,F,2.0
Bretagne,F,4.0
Bretagne,F,1.0
Bretagne,F,4.0
Bretagne,F,3.0
Bretagne,F,0.0
Bretagne,F,7.0
Bretagne,F,1.0
Bretagne,F,0.0
Centre-Val de Loire,F,11.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,4.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,6.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,5.0
Centre-Val de Loire,F,3.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,3.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,3.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,6.0
Centre-Val de Loire,F,3.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,3.0
Centre-Val de Loire,F,2.0
Centre-Val de Loire,F,1.0
Centre-Val de Loire,F,21.0
Centre-Val de Loire,F,17.0
Centre-Val de Loire,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,6.0
Auvergne-Rhône-Alpes,F,6.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,6.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,9.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,10.0
Auvergne-Rhône-Alpes,F,30.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,20.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,0.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,9.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,9.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,4.0
Auvergne-Rhône-Alpes,F,18.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,10.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,22.0
Auvergne-Rhône-Alpes,F,3.0
Auvergne-Rhône-Alpes,F,1.0
Auvergne-Rhône-Alpes,F,5.0
Auvergne-Rhône-Alpes,F,2.0
Auvergne-Rhône-Alpes,F,10.0
Auvergne-Rhône-Alpes,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,6.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,2.0
Bourgogne-Franche-Comté,F,1.0
Bourgogne-Franche-Comté,F,1.0
